time,close,Volume,Global M2 YoY % Change (USD),HR Raw,HR SMA Long,HR SMA Short,Oscillator,Capitulation,Miner Capitulation,Recovering,Recovered,Buy
189302400,14047000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
191980800,13994900000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
194486400,15878100000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
197164800,14544400000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
199756800,14044500000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
202435200,14888300000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
205027200,14671700000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
207705600,14535500000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
210384000,14865600000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
212976000,14548500000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
215654400,14934800000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
218246400,17022500000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
220924800,15337800000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
223603200,15634000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
226022400,17591099999999.998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
228700800,15617800000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
231292800,15184900000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
233971200,15926900000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
236563200,16078300000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
239241600,15837500000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
241920000,15940300000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
244512000,15883000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
247190400,15869400000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
249782400,18550600000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
252460800,16024600000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
255139200,16319500000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
257558400,18619000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
260236800,16617000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
262828800,16588500000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
265507200,17454900000000.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
268099200,17588900000000.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
270777600,17186700000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
273456000,17278400000000.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
276048000,17295900000000.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
278726400,17854800000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
281318400,20892400000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
283996800,18355600000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
286675200,17972800000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
289094400,18803200000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
291772800,19448200000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
294364800,18697600000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
297043200,18913200000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
299635200,18507500000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
302313600,19113400000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
304992000,18859300000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
307584000,18915600000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
310262400,19649000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
312854400,22265300000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
315532800,19335800000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
318211200,19729900000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
320716800,22717700000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
323395200,22006700000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
325987200,20349200000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
328665600,21334600000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
331257600,21219200000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
333936000,21393700000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
336614400,21445200000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
339206400,21245800000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
341884800,21078800000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
344476800,24104500000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
347155200,21157200000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
349833600,21576400000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
352252800,22712500000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
354931200,22030100000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
357523200,22462700000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
360201600,22648500000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
362793600,22398000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
365472000,22529900000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
368150400,22188600000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
370742400,21618300000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
373420800,22846900000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
376012800,25064100000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
378691200,21602400000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
381369600,22057700000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
383788800,25444000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
386467200,24882300000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
389059200,24384800000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
391737600,24483700000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
394329600,24857800000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
397008000,23466700000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
399686400,24256100000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
402278400,22583600000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
404956800,22787300000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
407548800,26399900000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
410227200,23466800000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
412905600,24139400000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
415324800,25777300000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
418003200,24723000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
420595200,25059000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
423273600,25307000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
425865600,24775000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
428544000,24438800000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
431222400,25212000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
433814400,24806000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
436492800,24339700000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
439084800,27708000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
441763200,24292000000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
444441600,25004800000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0
